Tool;Scenario;Model;RunIndex;Iteration;PhaseName;MetricName;MetricValue
NMF_MaxTypeChecks5;scale_assay;32;1;15;Update;Memory;353382400
NMF_MaxTypeChecks5;scale_assay;32;1;16;Update;Time;69800
NMF_MaxTypeChecks5;scale_assay;32;1;16;Update;Memory;354430976
NMF_MaxTypeChecks5;scale_assay;32;1;17;Update;Time;7987600
NMF_MaxTypeChecks5;scale_assay;32;1;17;Update;Memory;355610624
NMF_MaxTypeChecks5;scale_assay;32;1;18;Update;Time;23100
NMF_MaxTypeChecks5;scale_assay;32;1;18;Update;Memory;356790272
NMF_MaxTypeChecks5;scale_assay;32;1;19;Update;Time;20900
NMF_MaxTypeChecks5;scale_assay;32;1;19;Update;Memory;357838848
NMF_MaxTypeChecks5;scale_assay;32;1;20;Update;Time;1870400
NMF_MaxTypeChecks5;scale_assay;32;1;20;Update;Memory;358887424
NMF_MaxTypeChecks5;new_samples;1;1;0;Initialization;Time;366093700
NMF_MaxTypeChecks5;new_samples;1;1;0;Initialization;Memory;76283904
NMF_MaxTypeChecks5;new_samples;1;1;0;Load;Time;197847300
NMF_MaxTypeChecks5;new_samples;1;1;0;Load;Memory;80347136
NMF_MaxTypeChecks5;new_samples;1;1;0;Initial;Time;457362000
NMF_MaxTypeChecks5;new_samples;1;1;0;Initial;Memory;87949312
NMF_MaxTypeChecks5;new_samples;1;1;1;Update;Time;91569500
NMF_MaxTypeChecks5;new_samples;1;1;1;Update;Memory;90046464
NMF_MaxTypeChecks5;new_samples;1;1;2;Update;Time;1608800
NMF_MaxTypeChecks5;new_samples;1;1;2;Update;Memory;90308608
NMF_MaxTypeChecks5;new_samples;1;1;3;Update;Time;1787900
NMF_MaxTypeChecks5;new_samples;1;1;3;Update;Memory;90570752
NMF_MaxTypeChecks5;new_samples;1;1;4;Update;Time;3084600
NMF_MaxTypeChecks5;new_samples;1;1;4;Update;Memory;90832896
NMF_MaxTypeChecks5;new_samples;1;1;5;Update;Time;12229800
NMF_MaxTypeChecks5;new_samples;1;1;5;Update;Memory;91488256
NMF_MaxTypeChecks5;new_samples;1;1;6;Update;Time;1457300
NMF_MaxTypeChecks5;new_samples;1;1;6;Update;Memory;91750400
NMF_MaxTypeChecks5;new_samples;1;1;7;Update;Time;1378400
NMF_MaxTypeChecks5;new_samples;1;1;7;Update;Memory;92143616
NMF_MaxTypeChecks5;new_samples;1;1;8;Update;Time;1441200
NMF_MaxTypeChecks5;new_samples;1;1;8;Update;Memory;92405760
NMF_MaxTypeChecks5;new_samples;2;1;0;Initialization;Time;381527400
NMF_MaxTypeChecks5;new_samples;2;1;0;Initialization;Memory;76546048
NMF_MaxTypeChecks5;new_samples;2;1;0;Load;Time;209423200
NMF_MaxTypeChecks5;new_samples;2;1;0;Load;Memory;80609280
NMF_MaxTypeChecks5;new_samples;2;1;0;Initial;Time;447411800
NMF_MaxTypeChecks5;new_samples;2;1;0;Initial;Memory;88997888
NMF_MaxTypeChecks5;new_samples;2;1;1;Update;Time;92659300
NMF_MaxTypeChecks5;new_samples;2;1;1;Update;Memory;91095040
NMF_MaxTypeChecks5;new_samples;2;1;2;Update;Time;2634700
NMF_MaxTypeChecks5;new_samples;2;1;2;Update;Memory;91488256
NMF_MaxTypeChecks5;new_samples;2;1;3;Update;Time;1504600
NMF_MaxTypeChecks5;new_samples;2;1;3;Update;Memory;91750400
NMF_MaxTypeChecks5;new_samples;2;1;4;Update;Time;1542200
NMF_MaxTypeChecks5;new_samples;2;1;4;Update;Memory;92143616
NMF_MaxTypeChecks5;new_samples;2;1;5;Update;Time;12703400
NMF_MaxTypeChecks5;new_samples;2;1;5;Update;Memory;92798976
NMF_MaxTypeChecks5;new_samples;2;1;6;Update;Time;1872700
NMF_MaxTypeChecks5;new_samples;2;1;6;Update;Memory;93192192
NMF_MaxTypeChecks5;new_samples;2;1;7;Update;Time;1947300
NMF_MaxTypeChecks5;new_samples;2;1;7;Update;Memory;93585408
NMF_MaxTypeChecks5;new_samples;2;1;8;Update;Time;2342900
NMF_MaxTypeChecks5;new_samples;2;1;8;Update;Memory;93978624
NMF_MaxTypeChecks5;new_samples;4;1;0;Initialization;Time;388850700
NMF_MaxTypeChecks5;new_samples;4;1;0;Initialization;Memory;76152832
NMF_MaxTypeChecks5;new_samples;4;1;0;Load;Time;197685900
NMF_MaxTypeChecks5;new_samples;4;1;0;Load;Memory;80347136
NMF_MaxTypeChecks5;new_samples;4;1;0;Initial;Time;480274000
NMF_MaxTypeChecks5;new_samples;4;1;0;Initial;Memory;90570752
NMF_MaxTypeChecks5;new_samples;4;1;1;Update;Time;97350400
NMF_MaxTypeChecks5;new_samples;4;1;1;Update;Memory;92536832
NMF_MaxTypeChecks5;new_samples;4;1;2;Update;Time;6524900
NMF_MaxTypeChecks5;new_samples;4;1;2;Update;Memory;93061120
NMF_MaxTypeChecks5;new_samples;4;1;3;Update;Time;1816500
NMF_MaxTypeChecks5;new_samples;4;1;3;Update;Memory;93454336
NMF_MaxTypeChecks5;new_samples;4;1;4;Update;Time;2816500
NMF_MaxTypeChecks5;new_samples;4;1;4;Update;Memory;93847552
NMF_MaxTypeChecks5;new_samples;4;1;5;Update;Time;12365200
NMF_MaxTypeChecks5;new_samples;4;1;5;Update;Memory;94633984
NMF_MaxTypeChecks5;new_samples;4;1;6;Update;Time;1580100
NMF_MaxTypeChecks5;new_samples;4;1;6;Update;Memory;95158272
NMF_MaxTypeChecks5;new_samples;4;1;7;Update;Time;14100100
NMF_MaxTypeChecks5;new_samples;4;1;7;Update;Memory;95682560
NMF_MaxTypeChecks5;new_samples;4;1;8;Update;Time;1741200
NMF_MaxTypeChecks5;new_samples;4;1;8;Update;Memory;96075776
NMF_MaxTypeChecks5;new_samples;8;1;0;Initialization;Time;381075000
NMF_MaxTypeChecks5;new_samples;8;1;0;Initialization;Memory;76283904
NMF_MaxTypeChecks5;new_samples;8;1;0;Load;Time;208467600
NMF_MaxTypeChecks5;new_samples;8;1;0;Load;Memory;80478208
NMF_MaxTypeChecks5;new_samples;8;1;0;Initial;Time;524558800
NMF_MaxTypeChecks5;new_samples;8;1;0;Initial;Memory;94240768
NMF_MaxTypeChecks5;new_samples;8;1;1;Update;Time;93872000
NMF_MaxTypeChecks5;new_samples;8;1;1;Update;Memory;96600064
NMF_MaxTypeChecks5;new_samples;8;1;2;Update;Time;2484100
NMF_MaxTypeChecks5;new_samples;8;1;2;Update;Memory;97124352
NMF_MaxTypeChecks5;new_samples;8;1;3;Update;Time;1566500
NMF_MaxTypeChecks5;new_samples;8;1;3;Update;Memory;97779712
NMF_MaxTypeChecks5;new_samples;8;1;4;Update;Time;1980200
NMF_MaxTypeChecks5;new_samples;8;1;4;Update;Memory;98435072
NMF_MaxTypeChecks5;new_samples;8;1;5;Update;Time;10546100
NMF_MaxTypeChecks5;new_samples;8;1;5;Update;Memory;99352576
NMF_MaxTypeChecks5;new_samples;8;1;6;Update;Time;1519600
NMF_MaxTypeChecks5;new_samples;8;1;6;Update;Memory;99876864
NMF_MaxTypeChecks5;new_samples;8;1;7;Update;Time;2468600
NMF_MaxTypeChecks5;new_samples;8;1;7;Update;Memory;100663296
NMF_MaxTypeChecks5;new_samples;8;1;8;Update;Time;1764100
NMF_MaxTypeChecks5;new_samples;8;1;8;Update;Memory;101187584
NMF_MaxTypeChecks5;new_samples;16;1;0;Initialization;Time;378395400
NMF_MaxTypeChecks5;new_samples;16;1;0;Initialization;Memory;76152832
NMF_MaxTypeChecks5;new_samples;16;1;0;Load;Time;189274900
NMF_MaxTypeChecks5;new_samples;16;1;0;Load;Memory;80609280
NMF_MaxTypeChecks5;new_samples;16;1;0;Initial;Time;625859800
NMF_MaxTypeChecks5;new_samples;16;1;0;Initial;Memory;101974016
NMF_MaxTypeChecks5;new_samples;16;1;1;Update;Time;101414600
NMF_MaxTypeChecks5;new_samples;16;1;1;Update;Memory;104726528
NMF_MaxTypeChecks5;new_samples;16;1;2;Update;Time;3980800
NMF_MaxTypeChecks5;new_samples;16;1;2;Update;Memory;105775104
NMF_MaxTypeChecks5;new_samples;16;1;3;Update;Time;1715100
NMF_MaxTypeChecks5;new_samples;16;1;3;Update;Memory;106692608
NMF_MaxTypeChecks5;new_samples;16;1;4;Update;Time;2388700
NMF_MaxTypeChecks5;new_samples;16;1;4;Update;Memory;107741184
NMF_MaxTypeChecks5;new_samples;16;1;5;Update;Time;12223100
NMF_MaxTypeChecks5;new_samples;16;1;5;Update;Memory;109051904
NMF_MaxTypeChecks5;new_samples;16;1;6;Update;Time;1846100
NMF_MaxTypeChecks5;new_samples;16;1;6;Update;Memory;110231552
NMF_MaxTypeChecks5;new_samples;16;1;7;Update;Time;2928000
NMF_MaxTypeChecks5;new_samples;16;1;7;Update;Memory;111280128
NMF_MaxTypeChecks5;new_samples;16;1;8;Update;Time;2435600
NMF_MaxTypeChecks5;new_samples;16;1;8;Update;Memory;112328704
NMF_MaxTypeChecks5;new_samples;32;1;0;Initialization;Time;371569300
NMF_MaxTypeChecks5;new_samples;32;1;0;Initialization;Memory;76283904
NMF_MaxTypeChecks5;new_samples;32;1;0;Load;Time;199454100
NMF_MaxTypeChecks5;new_samples;32;1;0;Load;Memory;80609280
NMF_MaxTypeChecks5;new_samples;32;1;0;Initial;Time;802758100
NMF_MaxTypeChecks5;new_samples;32;1;0;Initial;Memory;118489088
NMF_MaxTypeChecks5;new_samples;32;1;1;Update;Time;102497500
NMF_MaxTypeChecks5;new_samples;32;1;1;Update;Memory;122028032
NMF_MaxTypeChecks5;new_samples;32;1;2;Update;Time;5917000
NMF_MaxTypeChecks5;new_samples;32;1;2;Update;Memory;123863040
NMF_MaxTypeChecks5;new_samples;32;1;3;Update;Time;3337900
NMF_MaxTypeChecks5;new_samples;32;1;3;Update;Memory;125698048
NMF_MaxTypeChecks5;new_samples;32;1;4;Update;Time;3630400
NMF_MaxTypeChecks5;new_samples;32;1;4;Update;Memory;127401984
NMF_MaxTypeChecks5;new_samples;32;1;5;Update;Time;12730700
NMF_MaxTypeChecks5;new_samples;32;1;5;Update;Memory;129499136
NMF_MaxTypeChecks5;new_samples;32;1;6;Update;Time;3640400
NMF_MaxTypeChecks5;new_samples;32;1;6;Update;Memory;131203072
NMF_MaxTypeChecks5;new_samples;32;1;7;Update;Time;4611000
NMF_MaxTypeChecks5;new_samples;32;1;7;Update;Memory;132907008
NMF_MaxTypeChecks5;new_samples;32;1;8;Update;Time;5337800
NMF_MaxTypeChecks5;new_samples;32;1;8;Update;Memory;136183808
Reference;scale_samples;1;2;0;Initialization;Time;372187200
Reference;scale_samples;1;2;0;Initialization;Memory;76152832
Reference;scale_samples;1;2;0;Load;Time;41470700
Reference;scale_samples;1;2;0;Load;Memory;76677120
Reference;scale_samples;1;2;0;Initial;Time;63473200
Reference;scale_samples;1;2;0;Initial;Memory;77332480
Reference;scale_samples;1;2;1;Update;Time;6072200
Reference;scale_samples;1;2;1;Update;Memory;78249984
Reference;scale_samples;1;2;2;Update;Time;752400
Reference;scale_samples;1;2;2;Update;Memory;78249984
Reference;scale_samples;1;2;3;Update;Time;560500
Reference;scale_samples;1;2;3;Update;Memory;78381056
Reference;scale_samples;1;2;4;Update;Time;120100
Reference;scale_samples;1;2;4;Update;Memory;78512128
Reference;scale_samples;1;2;5;Update;Time;81400
Reference;scale_samples;1;2;5;Update;Memory;78643200
Reference;scale_samples;1;2;6;Update;Time;66700
Reference;scale_samples;1;2;6;Update;Memory;78643200
Reference;scale_samples;1;2;7;Update;Time;96500
Reference;scale_samples;1;2;7;Update;Memory;78774272
Reference;scale_samples;1;2;8;Update;Time;37800
Reference;scale_samples;1;2;8;Update;Memory;78905344
Reference;scale_samples;2;2;0;Initialization;Time;383081100
Reference;scale_samples;2;2;0;Initialization;Memory;76152832
Reference;scale_samples;2;2;0;Load;Time;41674300
Reference;scale_samples;2;2;0;Load;Memory;76546048
Reference;scale_samples;2;2;0;Initial;Time;65109500
Reference;scale_samples;2;2;0;Initial;Memory;77463552
Reference;scale_samples;2;2;1;Update;Time;6200700
Reference;scale_samples;2;2;1;Update;Memory;78381056
Reference;scale_samples;2;2;2;Update;Time;906200
Reference;scale_samples;2;2;2;Update;Memory;78512128
Reference;scale_samples;2;2;3;Update;Time;589000
Reference;scale_samples;2;2;3;Update;Memory;78643200
Reference;scale_samples;2;2;4;Update;Time;65000
Reference;scale_samples;2;2;4;Update;Memory;78774272
Reference;scale_samples;2;2;5;Update;Time;63500
Reference;scale_samples;2;2;5;Update;Memory;78905344
Reference;scale_samples;2;2;6;Update;Time;62200
Reference;scale_samples;2;2;6;Update;Memory;79036416
Reference;scale_samples;2;2;7;Update;Time;52600
Reference;scale_samples;2;2;7;Update;Memory;79167488
Reference;scale_samples;2;2;8;Update;Time;72600
Reference;scale_samples;2;2;8;Update;Memory;79298560
Reference;scale_samples;4;2;0;Initialization;Time;385825000
Reference;scale_samples;4;2;0;Initialization;Memory;76283904
Reference;scale_samples;4;2;0;Load;Time;38263200
Reference;scale_samples;4;2;0;Load;Memory;76808192
Reference;scale_samples;4;2;0;Initial;Time;65479100
Reference;scale_samples;4;2;0;Initial;Memory;77725696
Reference;scale_samples;4;2;1;Update;Time;6066700
Reference;scale_samples;4;2;1;Update;Memory;78774272
Reference;scale_samples;4;2;2;Update;Time;752100
Reference;scale_samples;4;2;2;Update;Memory;78905344
Reference;scale_samples;4;2;3;Update;Time;653800
Reference;scale_samples;4;2;3;Update;Memory;79167488
Reference;scale_samples;4;2;4;Update;Time;91100
Reference;scale_samples;4;2;4;Update;Memory;79429632
Reference;scale_samples;4;2;5;Update;Time;67700
Reference;scale_samples;4;2;5;Update;Memory;79560704
Reference;scale_samples;4;2;6;Update;Time;69400
Reference;scale_samples;4;2;6;Update;Memory;79822848
Reference;scale_samples;4;2;7;Update;Time;78500
Reference;scale_samples;4;2;7;Update;Memory;80084992
Reference;scale_samples;4;2;8;Update;Time;41300
Reference;scale_samples;4;2;8;Update;Memory;80216064
Reference;scale_samples;8;2;0;Initialization;Time;377026300
Reference;scale_samples;8;2;0;Initialization;Memory;76152832
Reference;scale_samples;8;2;0;Load;Time;42382600
Reference;scale_samples;8;2;0;Load;Memory;76808192
Reference;scale_samples;8;2;0;Initial;Time;69638300
Reference;scale_samples;8;2;0;Initial;Memory;78118912
Reference;scale_samples;8;2;1;Update;Time;10867500
Reference;scale_samples;8;2;1;Update;Memory;79298560
Reference;scale_samples;8;2;2;Update;Time;960200
Reference;scale_samples;8;2;2;Update;Memory;79560704
Reference;scale_samples;8;2;3;Update;Time;891000
Reference;scale_samples;8;2;3;Update;Memory;79953920
Reference;scale_samples;8;2;4;Update;Time;207100
Reference;scale_samples;8;2;4;Update;Memory;80347136
Reference;scale_samples;8;2;5;Update;Time;81300
Reference;scale_samples;8;2;5;Update;Memory;80740352
Reference;scale_samples;8;2;6;Update;Time;80100
Reference;scale_samples;8;2;6;Update;Memory;81133568
Reference;scale_samples;8;2;7;Update;Time;123100
Reference;scale_samples;8;2;7;Update;Memory;81526784
Reference;scale_samples;8;2;8;Update;Time;77300
Reference;scale_samples;8;2;8;Update;Memory;81920000
Reference;scale_samples;16;2;0;Initialization;Time;367646400
Reference;scale_samples;16;2;0;Initialization;Memory;76283904
Reference;scale_samples;16;2;0;Load;Time;44024100
Reference;scale_samples;16;2;0;Load;Memory;76939264
Reference;scale_samples;16;2;0;Initial;Time;78319800
Reference;scale_samples;16;2;0;Initial;Memory;78774272
Reference;scale_samples;16;2;1;Update;Time;10972300
Reference;scale_samples;16;2;1;Update;Memory;80347136
Reference;scale_samples;16;2;2;Update;Time;1100400
Reference;scale_samples;16;2;2;Update;Memory;81002496
Reference;scale_samples;16;2;3;Update;Time;1049800
Reference;scale_samples;16;2;3;Update;Memory;81657856
Reference;scale_samples;16;2;4;Update;Time;226700
Reference;scale_samples;16;2;4;Update;Memory;82313216
Reference;scale_samples;16;2;5;Update;Time;120700
Reference;scale_samples;16;2;5;Update;Memory;83099648
Reference;scale_samples;16;2;6;Update;Time;57400
Reference;scale_samples;16;2;6;Update;Memory;83755008
Reference;scale_samples;16;2;7;Update;Time;173300
Reference;scale_samples;16;2;7;Update;Memory;84410368
Reference;scale_samples;16;2;8;Update;Time;117800
Reference;scale_samples;16;2;8;Update;Memory;85065728
Reference;scale_samples;16;2;9;Update;Time;61800
Reference;scale_samples;16;2;9;Update;Memory;85721088
Reference;scale_samples;32;2;0;Initialization;Time;368325300
Reference;scale_samples;32;2;0;Initialization;Memory;76414976
Reference;scale_samples;32;2;0;Load;Time;42647900
Reference;scale_samples;32;2;0;Load;Memory;77332480
Reference;scale_samples;32;2;0;Initial;Time;76190000
Reference;scale_samples;32;2;0;Initial;Memory;80609280
Reference;scale_samples;32;2;1;Update;Time;14957000
Reference;scale_samples;32;2;1;Update;Memory;82706432
Reference;scale_samples;32;2;2;Update;Time;891000
Reference;scale_samples;32;2;2;Update;Memory;84148224
Reference;scale_samples;32;2;3;Update;Time;765300
Reference;scale_samples;32;2;3;Update;Memory;85458944
Reference;scale_samples;32;2;4;Update;Time;184400
Reference;scale_samples;32;2;4;Update;Memory;86900736
Reference;scale_samples;32;2;5;Update;Time;207000
Reference;scale_samples;32;2;5;Update;Memory;88211456
Reference;scale_samples;32;2;6;Update;Time;162200
Reference;scale_samples;32;2;6;Update;Memory;89522176
Reference;scale_samples;32;2;7;Update;Time;231400
Reference;scale_samples;32;2;7;Update;Memory;90963968
Reference;scale_samples;32;2;8;Update;Time;159400
Reference;scale_samples;32;2;8;Update;Memory;92274688
Reference;scale_samples;32;2;9;Update;Time;152800
Reference;scale_samples;32;2;9;Update;Memory;94765056
Reference;scale_samples;32;2;10;Update;Time;146200
Reference;scale_samples;32;2;10;Update;Memory;96468992
Reference;scale_assay;1;2;0;Initialization;Time;361959000
Reference;scale_assay;1;2;0;Initialization;Memory;76152832
Reference;scale_assay;1;2;0;Load;Time;42996400
Reference;scale_assay;1;2;0;Load;Memory;76808192
Reference;scale_assay;1;2;0;Initial;Time;79989900
Reference;scale_assay;1;2;0;Initial;Memory;78249984
Reference;scale_assay;1;2;1;Update;Time;10048300
Reference;scale_assay;1;2;1;Update;Memory;79560704
Reference;scale_assay;1;2;2;Update;Time;774900
Reference;scale_assay;1;2;2;Update;Memory;80084992
Reference;scale_assay;1;2;3;Update;Time;689100
Reference;scale_assay;1;2;3;Update;Memory;80609280
Reference;scale_assay;1;2;4;Update;Time;198900
Reference;scale_assay;1;2;4;Update;Memory;81264640
Reference;scale_assay;1;2;5;Update;Time;117800
Reference;scale_assay;1;2;5;Update;Memory;81788928
Reference;scale_assay;1;2;6;Update;Time;78600
Reference;scale_assay;1;2;6;Update;Memory;82313216
Reference;scale_assay;1;2;7;Update;Time;138600
Reference;scale_assay;1;2;7;Update;Memory;82837504
Reference;scale_assay;1;2;8;Update;Time;75300
Reference;scale_assay;1;2;8;Update;Memory;83361792
Reference;scale_assay;1;2;9;Update;Time;50700
Reference;scale_assay;1;2;9;Update;Memory;83886080
Reference;scale_assay;2;2;0;Initialization;Time;389033200
Reference;scale_assay;2;2;0;Initialization;Memory;76283904
Reference;scale_assay;2;2;0;Load;Time;40600300
Reference;scale_assay;2;2;0;Load;Memory;76939264
Reference;scale_assay;2;2;0;Initial;Time;72918300
Reference;scale_assay;2;2;0;Initial;Memory;79298560
Reference;scale_assay;2;2;1;Update;Time;9967700
Reference;scale_assay;2;2;1;Update;Memory;81133568
Reference;scale_assay;2;2;2;Update;Time;849100
Reference;scale_assay;2;2;2;Update;Memory;82182144
Reference;scale_assay;2;2;3;Update;Time;584800
Reference;scale_assay;2;2;3;Update;Memory;83230720
Reference;scale_assay;2;2;4;Update;Time;317800
Reference;scale_assay;2;2;4;Update;Memory;84279296
Reference;scale_assay;2;2;5;Update;Time;99900
Reference;scale_assay;2;2;5;Update;Memory;85196800
Reference;scale_assay;2;2;6;Update;Time;88100
Reference;scale_assay;2;2;6;Update;Memory;86245376
Reference;scale_assay;2;2;7;Update;Time;186100
Reference;scale_assay;2;2;7;Update;Memory;87293952
Reference;scale_assay;2;2;8;Update;Time;122000
Reference;scale_assay;2;2;8;Update;Memory;88342528
Reference;scale_assay;2;2;9;Update;Time;281600
Reference;scale_assay;2;2;9;Update;Memory;89391104
Reference;scale_assay;2;2;10;Update;Time;100000
Reference;scale_assay;2;2;10;Update;Memory;90439680
Reference;scale_assay;2;2;11;Update;Time;101500
Reference;scale_assay;2;2;11;Update;Memory;91357184
Reference;scale_assay;2;2;12;Update;Time;498800
Reference;scale_assay;2;2;12;Update;Memory;93716480
Reference;scale_assay;2;2;13;Update;Time;107500
Reference;scale_assay;2;2;13;Update;Memory;94896128
Reference;scale_assay;2;2;14;Update;Time;94500
Reference;scale_assay;2;2;14;Update;Memory;96075776
Reference;scale_assay;2;2;15;Update;Time;229000
Reference;scale_assay;2;2;15;Update;Memory;97255424
Reference;scale_assay;2;2;16;Update;Time;143300
Reference;scale_assay;2;2;16;Update;Memory;99221504
Reference;scale_assay;2;2;17;Update;Time;78000
Reference;scale_assay;2;2;17;Update;Memory;100270080
Reference;scale_assay;4;2;0;Initialization;Time;388456600
Reference;scale_assay;4;2;0;Initialization;Memory;76546048
Reference;scale_assay;4;2;0;Load;Time;48496200
Reference;scale_assay;4;2;0;Load;Memory;77332480
Reference;scale_assay;4;2;0;Initial;Time;79859400
Reference;scale_assay;4;2;0;Initial;Memory;81133568
Reference;scale_assay;4;2;1;Update;Time;11156800
Reference;scale_assay;4;2;1;Update;Memory;84017152
Reference;scale_assay;4;2;2;Update;Time;812400
Reference;scale_assay;4;2;2;Update;Memory;85983232
Reference;scale_assay;4;2;3;Update;Time;589900
Reference;scale_assay;4;2;3;Update;Memory;87949312
Reference;scale_assay;4;2;4;Update;Time;184200
Reference;scale_assay;4;2;4;Update;Memory;89915392
Reference;scale_assay;4;2;5;Update;Time;157400
Reference;scale_assay;4;2;5;Update;Memory;91881472
Reference;scale_assay;4;2;6;Update;Time;195500
Reference;scale_assay;4;2;6;Update;Memory;93847552
Reference;scale_assay;4;2;7;Update;Time;309500
Reference;scale_assay;4;2;7;Update;Memory;95813632
Reference;scale_assay;4;2;8;Update;Time;88100
Reference;scale_assay;4;2;8;Update;Memory;97779712
Reference;scale_assay;4;2;9;Update;Time;385900
Reference;scale_assay;4;2;9;Update;Memory;99745792
Reference;scale_assay;4;2;10;Update;Time;160200
Reference;scale_assay;4;2;10;Update;Memory;102629376
Reference;scale_assay;4;2;11;Update;Time;119700
Reference;scale_assay;4;2;11;Update;Memory;104857600
Reference;scale_assay;4;2;12;Update;Time;398900
Reference;scale_assay;4;2;12;Update;Memory;107216896
Reference;scale_assay;4;2;13;Update;Time;154100
Reference;scale_assay;4;2;13;Update;Memory;109838336
Reference;scale_assay;4;2;14;Update;Time;139700
Reference;scale_assay;4;2;14;Update;Memory;112459776
Reference;scale_assay;4;2;15;Update;Time;182000
Reference;scale_assay;4;2;15;Update;Memory;114294784
Reference;scale_assay;4;2;16;Update;Time;225900
Reference;scale_assay;4;2;16;Update;Memory;116260864
Reference;scale_assay;4;2;17;Update;Time;467900
Reference;scale_assay;4;2;17;Update;Memory;118226944
Reference;scale_assay;4;2;18;Update;Time;522600
Reference;scale_assay;4;2;18;Update;Memory;120193024
Reference;scale_assay;4;2;19;Update;Time;166000
Reference;scale_assay;4;2;19;Update;Memory;122028032
Reference;scale_assay;4;2;20;Update;Time;461600
Reference;scale_assay;4;2;20;Update;Memory;123994112
Reference;scale_assay;8;2;0;Initialization;Time;391063800
Reference;scale_assay;8;2;0;Initialization;Memory;76283904
Reference;scale_assay;8;2;0;Load;Time;47349000
Reference;scale_assay;8;2;0;Load;Memory;77332480
Reference;scale_assay;8;2;0;Initial;Time;94122900
Reference;scale_assay;8;2;0;Initial;Memory;84410368
Reference;scale_assay;8;2;1;Update;Time;11109100
Reference;scale_assay;8;2;1;Update;Memory;89260032
Reference;scale_assay;8;2;2;Update;Time;1099400
Reference;scale_assay;8;2;2;Update;Memory;93323264
Reference;scale_assay;8;2;3;Update;Time;785500
Reference;scale_assay;8;2;3;Update;Memory;97255424
Reference;scale_assay;8;2;4;Update;Time;495500
Reference;scale_assay;8;2;4;Update;Memory;101318656
Reference;scale_assay;8;2;5;Update;Time;306800
Reference;scale_assay;8;2;5;Update;Memory;106954752
Reference;scale_assay;8;2;6;Update;Time;313100
Reference;scale_assay;8;2;6;Update;Memory;112459776
Reference;scale_assay;8;2;7;Update;Time;1310200
Reference;scale_assay;8;2;7;Update;Memory;116523008
Reference;scale_assay;8;2;8;Update;Time;256500
Reference;scale_assay;8;2;8;Update;Memory;120586240
Reference;scale_assay;8;2;9;Update;Time;523100
Reference;scale_assay;8;2;9;Update;Memory;124518400
Reference;scale_assay;8;2;10;Update;Time;130300
Reference;scale_assay;8;2;10;Update;Memory;128188416
Reference;scale_assay;8;2;11;Update;Time;175200
Reference;scale_assay;8;2;11;Update;Memory;131989504
Reference;scale_assay;8;2;12;Update;Time;792300
Reference;scale_assay;8;2;12;Update;Memory;135790592
Reference;scale_assay;8;2;13;Update;Time;369700
Reference;scale_assay;8;2;13;Update;Memory;139591680
Reference;scale_assay;8;2;14;Update;Time;376300
Reference;scale_assay;8;2;14;Update;Memory;143261696
Reference;scale_assay;8;2;15;Update;Time;503700
Reference;scale_assay;8;2;15;Update;Memory;147193856
Reference;scale_assay;8;2;16;Update;Time;199800
Reference;scale_assay;8;2;16;Update;Memory;150994944
Reference;scale_assay;8;2;17;Update;Time;320100
Reference;scale_assay;8;2;17;Update;Memory;155926528
Reference;scale_assay;8;2;18;Update;Time;98900
Reference;scale_assay;8;2;18;Update;Memory;156057600
Reference;scale_assay;8;2;19;Update;Time;112300
Reference;scale_assay;8;2;19;Update;Memory;156188672
Reference;scale_assay;8;2;20;Update;Time;424900
Reference;scale_assay;8;2;20;Update;Memory;156319744
Reference;scale_assay;16;2;0;Initialization;Time;375279100
Reference;scale_assay;16;2;0;Initialization;Memory;76021760
Reference;scale_assay;16;2;0;Load;Time;53623700
Reference;scale_assay;16;2;0;Load;Memory;77594624
Reference;scale_assay;16;2;0;Initial;Time;115756400
Reference;scale_assay;16;2;0;Initial;Memory;90832896
Reference;scale_assay;16;2;1;Update;Time;14005800
Reference;scale_assay;16;2;1;Update;Memory;100007936
Reference;scale_assay;16;2;2;Update;Time;1439600
Reference;scale_assay;16;2;2;Update;Memory;108003328
Reference;scale_assay;16;2;3;Update;Time;1297600
Reference;scale_assay;16;2;3;Update;Memory;117178368
Reference;scale_assay;16;2;4;Update;Time;1666000
Reference;scale_assay;16;2;4;Update;Memory;127795200
Reference;scale_assay;16;2;5;Update;Time;304700
Reference;scale_assay;16;2;5;Update;Memory;135921664
Reference;scale_assay;16;2;6;Update;Time;217300
Reference;scale_assay;16;2;6;Update;Memory;144441344
Reference;scale_assay;16;2;7;Update;Time;596600
Reference;scale_assay;16;2;7;Update;Memory;144703488
Reference;scale_assay;16;2;8;Update;Time;149600
Reference;scale_assay;16;2;8;Update;Memory;144834560
Reference;scale_assay;16;2;9;Update;Time;308400
Reference;scale_assay;16;2;9;Update;Memory;144965632
Reference;scale_assay;16;2;10;Update;Time;222800
Reference;scale_assay;16;2;10;Update;Memory;145096704
Reference;scale_assay;16;2;11;Update;Time;246200
Reference;scale_assay;16;2;11;Update;Memory;145489920
Reference;scale_assay;16;2;12;Update;Time;581200
Reference;scale_assay;16;2;12;Update;Memory;145489920
Reference;scale_assay;16;2;13;Update;Time;133500
Reference;scale_assay;16;2;13;Update;Memory;145489920
Reference;scale_assay;16;2;14;Update;Time;179200
Reference;scale_assay;16;2;14;Update;Memory;146407424
Reference;scale_assay;16;2;15;Update;Time;704900
